Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1775.8","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","4640.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","2344.9","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","1678.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","2540.7","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1677.9","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1716.9","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1722.9","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1759.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1808.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","2137.8","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1964.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1857","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","2030.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1870","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1530.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1457.1","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","1213.6","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1223.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","1257.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","1257.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1261.6","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1996","1996","7021","Annual value","USD","2145.6","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1997","1997","7021","Annual value","USD","1946.9","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","2318.4","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","2026.9","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","1896.8","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","1835.7","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","1933.2","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2003","2003","7021","Annual value","USD","2300.9","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2004","2004","7021","Annual value","USD","2540.5","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2005","2005","7021","Annual value","USD","2587.1","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2006","2006","7021","Annual value","USD","2659.7","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2007","2007","7021","Annual value","USD","2887.7","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2008","2008","7021","Annual value","USD","3694.2","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2009","2009","7021","Annual value","USD","3538.5","A","Official figure"
"PP","Producer Prices","196","Cyprus","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2010","2010","7021","Annual value","USD","3396","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1993","1993","7021","Annual value","USD","1353.4","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1994","1994","7021","Annual value","USD","1551.6","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1995","1995","7021","Annual value","USD","1630.9","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1996","1996","7021","Annual value","USD","1549.6","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1997","1997","7021","Annual value","USD","1471.7","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","1488.4","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","1242.5","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","1081.4","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","1167.7","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","1175","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","1096.2","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","1256.8","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1321.1","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1255.2","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1192","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1205.6","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","1006.4","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","876","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","945.9","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","951.7","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1121.1","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1239.5","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1252.2","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1181.3","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1583.7","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","1886.6","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1614","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1493.4","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1854.6","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1772.6","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1891.5","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1869.3","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","1600.9","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1447.4","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","1394.9","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","1441.6","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","1513.2","A","Official figure"
"PP","Producer Prices","203","Czechia","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1418.4","A","Official figure"
"PP","Producer Prices","200","Czechoslovakia","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1991","1991","7021","Annual value","USD","971.9","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1991","1991","7021","Annual value","USD","2319.9","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1992","1992","7021","Annual value","USD","2230.8","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1993","1993","7021","Annual value","USD","2714.4","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1994","1994","7021","Annual value","USD","2794.6","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1995","1995","7021","Annual value","USD","3154.3","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1996","1996","7021","Annual value","USD","3564.8","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1997","1997","7021","Annual value","USD","3116.2","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","2815.2","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","2874.4","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","2715.7","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","2372.5","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","2121.3","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2003","2003","7021","Annual value","USD","1630.3","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2004","2004","7021","Annual value","USD","1792.6","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2005","2005","7021","Annual value","USD","2105.1","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2006","2006","7021","Annual value","USD","2150.1","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2007","2007","7021","Annual value","USD","2419.2","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2008","2008","7021","Annual value","USD","2954.4","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2009","2009","7021","Annual value","USD","3281","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2010","2010","7021","Annual value","USD","3784.3","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2011","2011","7021","Annual value","USD","4102.8","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2012","2012","7021","Annual value","USD","4027.3","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2013","2013","7021","Annual value","USD","3800.7","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2014","2014","7021","Annual value","USD","3775.1","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2015","2015","7021","Annual value","USD","3506","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2016","2016","7021","Annual value","USD","2987.7","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2017","2017","7021","Annual value","USD","2189.7","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2018","2018","7021","Annual value","USD","1651.9","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","1784.6","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","1716","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","2088","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","2400.2","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","2604.5","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","2631.6","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","2741.5","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","2724.3","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","2748","A","Official figure"
"PP","Producer Prices","818","Egypt","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1934.2","A","Official figure"
"PP","Producer Prices","242","Fiji","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","8948.2","A","Official figure"
"PP","Producer Prices","242","Fiji","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","9122.7","A","Official figure"
"PP","Producer Prices","242","Fiji","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","9759.1","A","Official figure"
"PP","Producer Prices","242","Fiji","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","9777.1","A","Official figure"
"PP","Producer Prices","242","Fiji","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","9503.6","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1991","1991","7021","Annual value","USD","1492.4","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1992","1992","7021","Annual value","USD","1564","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1993","1993","7021","Annual value","USD","1361.5","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1994","1994","7021","Annual value","USD","1360","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1995","1995","7021","Annual value","USD","1482.4","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1996","1996","7021","Annual value","USD","1492.7","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1997","1997","7021","Annual value","USD","1375.1","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","1318.2","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","1136","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","1025.7","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","1130.9","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","1153.7","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2003","2003","7021","Annual value","USD","1316.6","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2004","2004","7021","Annual value","USD","1595.1","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2005","2005","7021","Annual value","USD","1392.4","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2006","2006","7021","Annual value","USD","1334","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2007","2007","7021","Annual value","USD","1612.8","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2008","2008","7021","Annual value","USD","2323.7","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2009","2009","7021","Annual value","USD","2002.4","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2010","2010","7021","Annual value","USD","1880.4","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2011","2011","7021","Annual value","USD","2266.4","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2012","2012","7021","Annual value","USD","2142.1","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2013","2013","7021","Annual value","USD","2348.2","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2014","2014","7021","Annual value","USD","2187.9","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2015","2015","7021","Annual value","USD","1767","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2016","2016","7021","Annual value","USD","1751.3","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2017","2017","7021","Annual value","USD","1759.3","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2018","2018","7021","Annual value","USD","1819.8","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2019","2019","7021","Annual value","USD","1771.4","A","Official figure"
"PP","Producer Prices","250","France","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2020","2020","7021","Annual value","USD","1762.2","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1991","1991","7021","Annual value","USD","1760.5","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1992","1992","7021","Annual value","USD","1888","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1993","1993","7021","Annual value","USD","1709.1","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1994","1994","7021","Annual value","USD","1679.8","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2012","2012","7021","Annual value","USD","2129","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2013","2013","7021","Annual value","USD","2275.6","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2014","2014","7021","Annual value","USD","2233","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2015","2015","7021","Annual value","USD","1867.6","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2016","2016","7021","Annual value","USD","1758.8","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2017","2017","7021","Annual value","USD","1632.4","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2018","2018","7021","Annual value","USD","1778.5","A","Official figure"
"PP","Producer Prices","276","Germany","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2019","2019","7021","Annual value","USD","1753.1","A","Official figure"
